NAICS,Purchases from,In-region Purchases,% In-region Purchases,Imported Purchases,% Imported Purchases,Total Purchases,Cluster Name,Cluster ID,SBDC Region
811192,Car Washes,9065568.616,0.897305387,1037534.24,0.102694613,10103102.86,Transportation and Logistics,IC12,Central IN SBDC
541613,Marketing Consulting Services,9272314.45,0.956396687,422736.336,0.043603313,9695050.786,Transportation and Logistics,IC12,Central IN SBDC
522299,"International, Secondary Market, and All Other Nondepository Credit Intermediation",9268043.338,0.989971463,93886.45885,0.010028537,9361929.797,Transportation and Logistics,IC12,Central IN SBDC
522310,Mortgage and Nonmortgage Loan Brokers,8405207.347,0.898805896,946319.3675,0.101194104,9351526.715,Transportation and Logistics,IC12,Central IN SBDC
532283,Home Health Equipment Rental,7777689.786,0.835895524,1526929.71,0.164104476,9304619.497,Transportation and Logistics,IC12,Central IN SBDC
522291,Consumer Lending,5381133.667,0.579547662,3903924.351,0.420452338,9285058.018,Transportation and Logistics,IC12,Central IN SBDC
541214,Payroll Services,5303206.076,0.580388032,3834139.602,0.419611968,9137345.678,Transportation and Logistics,IC12,Central IN SBDC
423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,3808697.132,0.426168976,5128361.511,0.573831024,8937058.642,Transportation and Logistics,IC12,Central IN SBDC
522220,Sales Financing,7497904.325,0.83985544,1429708.656,0.16014456,8927612.982,Transportation and Logistics,IC12,Central IN SBDC
211130,Natural Gas Extraction,85746.44985,0.009643669,8805729.373,0.990356331,8891475.823,Transportation and Logistics,IC12,Central IN SBDC
221121,Electric Bulk Power Transmission and Control,8727038.331,0.990730128,81655.46211,0.009269872,8808693.794,Transportation and Logistics,IC12,Central IN SBDC
722320,Caterers,7915394.888,0.901303003,866773.6668,0.098696997,8782168.555,Transportation and Logistics,IC12,Central IN SBDC
561312,Executive Search Services,3851154.149,0.447906055,4746975.099,0.552093945,8598129.248,Transportation and Logistics,IC12,Central IN SBDC
423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",3584442.659,0.418344539,4983716.652,0.581655461,8568159.312,Transportation and Logistics,IC12,Central IN SBDC
486210,Pipeline Transportation of Natural Gas,6429204.754,0.7545902,2090922.802,0.2454098,8520127.556,Transportation and Logistics,IC12,Central IN SBDC
336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,2220116.082,0.263720307,6198333.409,0.736279693,8418449.491,Transportation and Logistics,IC12,Central IN SBDC
524298,All Other Insurance Related Activities,3906127.588,0.473208193,4348436.998,0.526791807,8254564.586,Transportation and Logistics,IC12,Central IN SBDC
541511,Custom Computer Programming Services,7226014.181,0.900785898,795885.583,0.099214102,8021899.764,Transportation and Logistics,IC12,Central IN SBDC
541820,Public Relations Agencies,5797255.509,0.735773432,2081875.83,0.264226568,7879131.339,Transportation and Logistics,IC12,Central IN SBDC
561422,Telemarketing Bureaus and Other Contact Centers,6194836.264,0.807930147,1472703.176,0.192069853,7667539.44,Transportation and Logistics,IC12,Central IN SBDC
561990,All Other Support Services,7135367.073,0.930887045,529759.5497,0.069112955,7665126.623,Transportation and Logistics,IC12,Central IN SBDC
522390,Other Activities Related to Credit Intermediation,5318346.124,0.694215596,2342596.89,0.305784404,7660943.014,Transportation and Logistics,IC12,Central IN SBDC
487110,"Scenic and Sightseeing Transportation, Land",1605653.183,0.210033581,6039091.877,0.789966419,7644745.059,Transportation and Logistics,IC12,Central IN SBDC
423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",2502080.16,0.329521927,5090981.04,0.670478073,7593061.2,Transportation and Logistics,IC12,Central IN SBDC
522210,Credit Card Issuing,87850.04321,0.011766185,7378465.196,0.988233815,7466315.24,Transportation and Logistics,IC12,Central IN SBDC
238220,"Plumbing, Heating, and Air-Conditioning Contractors",7334571.72,0.995203166,35352.30463,0.004796834,7369924.025,Transportation and Logistics,IC12,Central IN SBDC
336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,2676497.682,0.363192995,4692856.129,0.636807005,7369353.811,Transportation and Logistics,IC12,Central IN SBDC
481211,Nonscheduled Chartered Passenger Air Transportation,4963596.493,0.677786958,2359643.403,0.322213042,7323239.896,Transportation and Logistics,IC12,Central IN SBDC
336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,4453017.978,0.642933316,2473078.19,0.357066684,6926096.168,Transportation and Logistics,IC12,Central IN SBDC
325110,Petrochemical Manufacturing,0.0,0.0,6726623.218,1.0,6726623.218,Transportation and Logistics,IC12,Central IN SBDC
811210,Electronic and Precision Equipment Repair and Maintenance,6572933.896,0.985677502,95508.75707,0.014322498,6668442.654,Transportation and Logistics,IC12,Central IN SBDC
238210,Electrical Contractors and Other Wiring Installation Contractors,6489313.051,0.982003971,118921.9895,0.017996029,6608235.04,Transportation and Logistics,IC12,Central IN SBDC
423690,Other Electronic Parts and Equipment Merchant Wholesalers,3033818.304,0.47702123,3326104.716,0.52297877,6359923.02,Transportation and Logistics,IC12,Central IN SBDC
333922,Conveyor and Conveying Equipment Manufacturing,1265389.651,0.199683699,5071580.564,0.800316301,6336970.215,Transportation and Logistics,IC12,Central IN SBDC
562111,Solid Waste Collection,5899361.159,0.938555248,386215.7103,0.061444752,6285576.869,Transportation and Logistics,IC12,Central IN SBDC
532112,Passenger Car Leasing,1209021.514,0.193345529,5044143.57,0.806654471,6253165.084,Transportation and Logistics,IC12,Central IN SBDC
722513,Limited-Service Restaurants,6084095.248,0.982597459,107753.9067,0.017402541,6191849.155,Transportation and Logistics,IC12,Central IN SBDC
811490,Other Personal and Household Goods Repair and Maintenance,3413531.75,0.565057697,2627500.458,0.434942303,6041032.208,Transportation and Logistics,IC12,Central IN SBDC
321920,Wood Container and Pallet Manufacturing,3090668.115,0.514694591,2914190.241,0.485305409,6004858.356,Transportation and Logistics,IC12,Central IN SBDC
483211,Inland Water Freight Transportation,120455.6652,0.020539451,5744144.356,0.979460549,5864600.021,Transportation and Logistics,IC12,Central IN SBDC
524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers",2537929.969,0.453365909,3060042.704,0.546634091,5597972.673,Transportation and Logistics,IC12,Central IN SBDC
445110,Supermarkets and Other Grocery (except Convenience) Stores,2093570.024,0.379077207,3429236.367,0.620922793,5522806.391,Transportation and Logistics,IC12,Central IN SBDC
532284,Recreational Goods Rental,2331381.653,0.432480984,3059333.176,0.567519016,5390714.828,Transportation and Logistics,IC12,Central IN SBDC
336340,Motor Vehicle Brake System Manufacturing,3495935.778,0.66033088,1798282.447,0.33966912,5294218.225,Transportation and Logistics,IC12,Central IN SBDC
522180,Savings Institutions and Other Depository Credit Intermediation,1728426.197,0.326800511,3560507.391,0.673199489,5288933.588,Transportation and Logistics,IC12,Central IN SBDC
524291,Claims Adjusting,4021176.09,0.761531745,1259202.724,0.238468255,5280378.814,Transportation and Logistics,IC12,Central IN SBDC
236220,Commercial and Institutional Building Construction,4957369.823,0.940176957,315435.2417,0.059823043,5272805.064,Transportation and Logistics,IC12,Central IN SBDC
561499,All Other Business Support Services,2614286.275,0.508722959,2524633.112,0.491277041,5138919.387,Transportation and Logistics,IC12,Central IN SBDC
423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,4775412.113,0.933962033,337656.6686,0.066037967,5113068.782,Transportation and Logistics,IC12,Central IN SBDC
531320,Offices of Real Estate Appraisers,4905329.775,0.9764779,118163.1033,0.0235221,5023492.879,Transportation and Logistics,IC12,Central IN SBDC
332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",2641996.688,0.532607691,2318496.242,0.467392309,4960492.93,Transportation and Logistics,IC12,Central IN SBDC
541519,Other Computer Related Services,3940899.596,0.799071425,990949.3886,0.200928575,4931848.985,Transportation and Logistics,IC12,Central IN SBDC
332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",3209567.675,0.650901406,1721390.603,0.349098594,4930958.278,Transportation and Logistics,IC12,Central IN SBDC
336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,3316385.582,0.676224774,1587879.55,0.323775226,4904265.132,Transportation and Logistics,IC12,Central IN SBDC
333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",725991.3339,0.14835329,4167673.877,0.85164671,4893665.211,Transportation and Logistics,IC12,Central IN SBDC
332721,Precision Turned Product Manufacturing,858268.8093,0.177051428,3989299.024,0.822948572,4847567.834,Transportation and Logistics,IC12,Central IN SBDC
811191,Automotive Oil Change and Lubrication Shops,4568450.309,0.949624016,242348.7382,0.050375984,4810799.047,Transportation and Logistics,IC12,Central IN SBDC
423840,Industrial Supplies Merchant Wholesalers,3689008.843,0.767388428,1118216.167,0.232611572,4807225.01,Transportation and Logistics,IC12,Central IN SBDC
221114,Solar Electric Power Generation,1273271.934,0.26998558,3442801.914,0.73001442,4716073.848,Transportation and Logistics,IC12,Central IN SBDC
811114,Specialized Automotive Repair,4190627.484,0.890823689,513589.0019,0.109176311,4704216.485,Transportation and Logistics,IC12,Central IN SBDC
483112,Deep Sea Passenger Transportation,757223.2207,0.161447755,3932982.733,0.838552245,4690205.954,Transportation and Logistics,IC12,Central IN SBDC
541620,Environmental Consulting Services,4594738.107,0.999153218,3894.039367,0.000846782,4598632.146,Transportation and Logistics,IC12,Central IN SBDC
513199,All Other Publishers,1385694.917,0.303152757,3185251.197,0.696847243,4570946.114,Transportation and Logistics,IC12,Central IN SBDC
513120,Periodical Publishers,1514442.196,0.34034055,2935342.58,0.65965945,4449784.776,Transportation and Logistics,IC12,Central IN SBDC
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,2473002.715,0.560498404,1939146.715,0.439501596,4412149.43,Transportation and Logistics,IC12,Central IN SBDC
711211,Sports Teams and Clubs,4245325.828,0.98572781,61467.3702,0.01427219,4306793.198,Transportation and Logistics,IC12,Central IN SBDC
332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",1251117.989,0.292931755,3019904.071,0.707068245,4271022.06,Transportation and Logistics,IC12,Central IN SBDC
455110,Department Stores,2117081.737,0.49655468,2146460.271,0.50344532,4263542.008,Transportation and Logistics,IC12,Central IN SBDC
517810,All Other Telecommunications,874048.2678,0.207641901,3335353.903,0.792358099,4209402.171,Transportation and Logistics,IC12,Central IN SBDC
441330,Automotive Parts and Accessories Retailers,2285097.244,0.543038723,1922884.893,0.456961277,4207982.137,Transportation and Logistics,IC12,Central IN SBDC
541890,Other Services Related to Advertising,3928300.342,0.938582946,257052.0115,0.061417054,4185352.354,Transportation and Logistics,IC12,Central IN SBDC
513130,Book Publishers,3682052.689,0.890916442,450829.494,0.109083558,4132882.183,Transportation and Logistics,IC12,Central IN SBDC
322120,Paper Mills,2677158.556,0.651105182,1434555.849,0.348894818,4111714.405,Transportation and Logistics,IC12,Central IN SBDC
325199,All Other Basic Organic Chemical Manufacturing,1901468.381,0.467378713,2166899.15,0.532621287,4068367.53,Transportation and Logistics,IC12,Central IN SBDC
516120,Television Broadcasting Stations,3373317.385,0.831813167,682061.2955,0.168186833,4055378.68,Transportation and Logistics,IC12,Central IN SBDC
325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,651359.0587,0.161261448,3387790.207,0.838738552,4039149.266,Transportation and Logistics,IC12,Central IN SBDC
722330,Mobile Food Services,3450163.484,0.869289126,518784.684,0.130710874,3968948.168,Transportation and Logistics,IC12,Central IN SBDC
541618,Other Management Consulting Services,3259121.553,0.824334365,694518.7306,0.175665635,3953640.284,Transportation and Logistics,IC12,Central IN SBDC
221115,Wind Electric Power Generation,85221.06175,0.021610723,3858240.743,0.978389277,3943461.805,Transportation and Logistics,IC12,Central IN SBDC
721120,Casino Hotels,0.0,0.0,3896818.58,1.0,3896818.58,Transportation and Logistics,IC12,Central IN SBDC
332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,1562874.796,0.401526511,2329457.977,0.598473489,3892332.773,Transportation and Logistics,IC12,Central IN SBDC
523160,Commodity Contracts Intermediation,515336.1195,0.134514469,3315747.063,0.865485531,3831083.183,Transportation and Logistics,IC12,Central IN SBDC
322220,Paper Bag and Coated and Treated Paper Manufacturing,1959511.772,0.514832356,1846604.433,0.485167644,3806116.205,Transportation and Logistics,IC12,Central IN SBDC
562910,Remediation Services,3295834.879,0.869615306,494156.9192,0.130384694,3789991.798,Transportation and Logistics,IC12,Central IN SBDC
336360,Motor Vehicle Seating and Interior Trim Manufacturing,1860110.797,0.492108401,1919769.391,0.507891599,3779880.188,Transportation and Logistics,IC12,Central IN SBDC
523210,Securities and Commodity Exchanges,381655.2885,0.103380329,3310103.991,0.896619671,3691759.279,Transportation and Logistics,IC12,Central IN SBDC
541213,Tax Preparation Services,2683347.093,0.728735491,998849.1603,0.271264509,3682196.253,Transportation and Logistics,IC12,Central IN SBDC
811198,All Other Automotive Repair and Maintenance,3337971.986,0.913918825,314400.5165,0.086081175,3652372.503,Transportation and Logistics,IC12,Central IN SBDC
441120,Used Car Dealers,2945692.663,0.809234498,694405.0734,0.190765502,3640097.736,Transportation and Logistics,IC12,Central IN SBDC
485310,Taxi and Ridesharing Services,652790.0518,0.182263562,2928781.842,0.817736438,3581571.893,Transportation and Logistics,IC12,Central IN SBDC
321991,Manufactured Home (Mobile Home) Manufacturing,87253.34732,0.024473263,3477998.516,0.975526737,3565251.863,Transportation and Logistics,IC12,Central IN SBDC
541614,"Process, Physical Distribution, and Logistics Consulting Services",3526929.991,0.99555178,15758.65932,0.00444822,3542688.65,Transportation and Logistics,IC12,Central IN SBDC
321999,All Other Miscellaneous Wood Product Manufacturing,1283639.569,0.364453852,2238451.256,0.635546148,3522090.825,Transportation and Logistics,IC12,Central IN SBDC
541910,Marketing Research and Public Opinion Polling,2774949.222,0.814571159,631688.9729,0.185428841,3406638.194,Transportation and Logistics,IC12,Central IN SBDC
711510,"Independent Artists, Writers, and Performers",1851711.992,0.551599519,1505274.243,0.448400481,3356986.235,Transportation and Logistics,IC12,Central IN SBDC
811122,Automotive Glass Replacement Shops,1918551.581,0.572336024,1433590.346,0.427663976,3352141.927,Transportation and Logistics,IC12,Central IN SBDC
455219,All Other General Merchandise Retailers,1756596.961,0.528847918,1564957.122,0.471152082,3321554.083,Transportation and Logistics,IC12,Central IN SBDC
